id	V-score	VL-score	db	name
PF03374.18	10.0	4.084540532	Pfam	Phage antirepressor protein KilAC domain
PF13730.10	10.0	4.056523724	Pfam	Helix-turn-helix domain
PF16778.9	10.0	3.905634001	Pfam	Phage tail assembly chaperone protein
PF09669.14	10.0	3.899108858	Pfam	Phage regulatory protein Rha (Phage_pRha)
PF00166.25	10.0	3.890644536	Pfam	Chaperonin 10 Kd subunit
PF08299.15	10.0	3.890029586	Pfam	Bacterial dnaA protein helix-turn-helix
PF02467.20	10.0	3.820857989	Pfam	Transcription factor WhiB
PF10991.12	10.0	3.820135752	Pfam	Enterobacter phage Enc34, ssDNA-binding protein
PF04545.20	10.0	3.735997884	Pfam	Sigma-70, region 4
PF04542.18	10.0	3.730055152	Pfam	Sigma-70 region 2
PF13356.10	10.0	3.724767246	Pfam	Arm DNA-binding domain
PF20557.2	10.0	3.708845638	Pfam	Putative DnaT-like ssDNA binding protein
PF10109.13	10.0	3.704407927	Pfam	Phage tail assembly chaperone proteins, E, or 41 or 14
PF14090.10	10.0	3.680426171	Pfam	Helix-turn-helix domain
PF00118.28	10.0	3.657533888	Pfam	TCP-1/cpn60 chaperonin family
PF00196.23	10.0	3.613736141	Pfam	Bacterial regulatory proteins, luxR family
PF00216.25	10.0	3.593618308	Pfam	Bacterial DNA-binding protein
PF08804.14	10.0	3.581835924	Pfam	gp32 DNA binding protein like
PF08346.16	10.0	3.58069694	Pfam	AntA/AntB antirepressor
PF10073.13	10.0	3.556302501	Pfam	GapR-like, DNA-binding domain
PF06892.15	10.0	3.549248557	Pfam	Phage regulatory protein CII (CP76)
PF08281.16	10.0	3.546172368	Pfam	Sigma-70, region 4
PF12323.12	10.0	3.506505032	Pfam	Helix-turn-helix domain
PF14549.10	10.0	3.465234095	Pfam	DNA-binding transcriptional regulator Cro
PF01726.20	10.0	3.461498527	Pfam	LexA DNA binding domain
PF08765.15	10.0	3.443106457	Pfam	Mor transcription activator family
PF02586.18	10.0	3.430236353	Pfam	SOS response associated peptidase (SRAP)
PF00072.28	10.0	3.41480628	Pfam	Response regulator receiver domain
PF07750.15	10.0	3.387389826	Pfam	GcrA cell cycle regulator
PF02599.20	10.0	3.383994789	Pfam	Global regulator protein family
PF08890.15	10.0	3.373831145	Pfam	Phage XkdN-like tail assembly chaperone protein, TAC
PF13936.10	10.0	3.354300562	Pfam	Helix-turn-helix domain
PF05930.16	10.0	3.349665984	Pfam	Prophage CP4-57 regulatory protein (AlpA)
PF21822.1	10.0	3.326540669	Pfam	Phage tail assembly chaperone protein, TAC
PF07022.17	10.0	3.298853076	Pfam	Bacteriophage CI repressor helix-turn-helix domain
PF03869.18	10.0	3.2929203	Pfam	Arc-like DNA binding domain
PF14657.10	10.0	3.271841607	Pfam	Arm DNA-binding domain
PF13540.10	10.0	3.246252312	Pfam	Regulator of chromosome condensation (RCC1) repeat
PF02357.23	10.0	3.239799818	Pfam	Transcription termination factor nusG
PF00313.26	10.0	3.235528447	Pfam	Cold-shock' DNA-binding domain
PF00415.22	10.0	3.223236273	Pfam	Regulator of chromosome condensation (RCC1) repeat
PF13693.10	10.0	3.19838213	Pfam	Winged helix-turn-helix DNA-binding
PF12167.12	10.0	3.18582536	Pfam	Arm DNA-binding domain
PF02796.19	10.0	3.151063253	Pfam	Helix-turn-helix domain of resolvase
PF00392.25	10.0	3.148910993	Pfam	Bacterial regulatory proteins, gntR family
PF06530.16	10.0	3.148602655	Pfam	Phage antitermination protein Q
PF11056.12	10.0	3.147676324	Pfam	Recombination, repair and ssDNA binding protein UvsY
PF01818.21	10.0	3.11991541	Pfam	Bacteriophage translational regulator
PF17293.6	10.0	3.116939647	Pfam	Arm DNA-binding domain
PF16805.9	10.0	3.11058971	Pfam	Phage late-transcription coactivator
PF21265.1	10.0	3.07371835	Pfam	Single-stranded DNA-binding protein, Bacteriophage T7
PF13518.10	10.0	3.07114529	Pfam	Helix-turn-helix domain
PF02316.20	10.0	3.068927612	Pfam	Mu DNA-binding domain
PF16452.9	10.0	3.067070856	Pfam	Bacteriophage CI repressor C-terminal domain
PF08748.15	10.0	3.05422991	Pfam	Phage tail assembly chaperone
PF09039.15	10.0	3.053078443	Pfam	Mu DNA binding, I gamma subdomain
PF04947.18	10.0	3.044931546	Pfam	Poxvirus Late Transcription Factor VLTF3 like
PF11112.12	10.0	3.04060234	Pfam	Pyocin activator protein PrtN
PF07432.17	10.0	3.032215703	Pfam	Histone H1-like protein Hc1
PF13620.10	10.0	3.024074987	Pfam	Carboxypeptidase regulatory-like domain
PF00486.32	10.0	3.006893708	Pfam	Transcriptional regulatory protein, C terminal
PF00158.30	9.89	2.995196292	Pfam	Sigma-54 interaction domain
PF01096.22	9.65	2.984527313	Pfam	Transcription factor S-II (TFIIS)
PF03589.17	9.29	2.968015714	Pfam	Antitermination protein
PF18662.5	9.24	2.965671971	Pfam	Cch helix turn helix domain
PF13411.10	9.17	2.962369336	Pfam	MerR HTH family regulatory protein
PF17948.5	9.15	2.961421094	Pfam	DnaT DNA-binding domain
PF00376.27	8.75	2.942008053	Pfam	MerR family regulatory protein
PF12363.12	8.2	2.913813852	Pfam	Phage tail assembly chaperone protein, TAC
PF04539.20	7.69	2.88592634	Pfam	Sigma-70 region 3
PF06323.15	7.64	2.883093359	Pfam	Phage antitermination protein Q
PF04245.17	7.18	2.856124444	Pfam	37-kD nucleoid-associated bacterial protein
PF00382.23	7.17	2.855519156	Pfam	Transcription factor TFIIB repeat
PF17427.6	6.98	2.843855423	Pfam	Phage Single-stranded DNA-binding protein
PF10963.12	6.81	2.833147112	Pfam	Phage tail assembly chaperone
PF16459.9	6.2	2.792391689	Pfam	Phage tail assembly chaperone, TAC
PF12833.11	6.12	2.786751422	Pfam	Helix-turn-helix domain
PF02954.23	5.4	2.73239376	Pfam	Bacterial regulatory protein, Fis family
PF00816.25	5.25	2.720159303	Pfam	H-NS histone family
PF00140.24	5.21	2.716837723	Pfam	Sigma-70 factor, region 1.2
PF00352.25	4.82	2.683047038	Pfam	Transcription factor TFIID (or TATA-binding protein, TBP)
PF10412.13	4.8	2.681241237	Pfam	Type IV secretion-system coupling protein DNA-binding domain
PF05443.15	4.64	2.666517981	Pfam	ROS/MUCR transcriptional regulator protein
PF00126.31	4.57	2.6599162	Pfam	Bacterial regulatory helix-turn-helix protein, lysR family
PF00165.27	4.53	2.656098202	Pfam	Bacterial regulatory helix-turn-helix proteins, AraC family
PF13412.10	4.43	2.646403726	Pfam	Winged helix-turn-helix DNA-binding
PF00035.30	4.21	2.624282096	Pfam	Double-stranded RNA binding motif
PF13744.10	4.13	2.615950052	Pfam	Helix-turn-helix domain
PF00440.27	3.74	2.572871602	Pfam	Bacterial regulatory proteins, tetR family
PF04397.19	3.59	2.555094449	Pfam	LytTr DNA-binding domain
PF06116.16	3.56	2.551449998	Pfam	Transcriptional activator RinB
PF02229.20	3.33	2.522444234	Pfam	Transcriptional Coactivator p15 (PC4)
PF20038.3	3.28	2.515873844	Pfam	Helix-turn-helix domain
PF00575.27	3.2	2.505149978	Pfam	S1 RNA binding domain
PF03551.18	3.09	2.489958479	Pfam	Transcriptional regulator PadR-like family
PF06894.15	3.07	2.487138375	Pfam	Bacteriophage lambda tail assembly chaperone, TAC, protein G
PF06222.15	2.97	2.472756449	Pfam	Phage tail assembly chaperone
PF20450.2	2.96	2.471291711	Pfam	Papillomavirus E1, DNA-binding domain
PF00015.25	2.81	2.44870632	Pfam	Methyl-accepting chemotaxis protein (MCP) signalling domain
PF06896.15	2.65	2.423245874	Pfam	Phage tail assembly chaperone proteins, TAC
PF13585.10	2.6	2.414973348	Pfam	CHU_C Type IX secretion signal domain
PF04647.19	2.53	2.403120521	Pfam	Accessory gene regulator B
PF10502.13	2.49	2.396199347	Pfam	Signal peptidase, peptidase S26
PF11126.12	2.44	2.387389826	Pfam	Transcriptional regulator DsbA
PF10743.13	2.43	2.385606274	Pfam	Regulatory phage protein cox
PF01022.24	2.25	2.352182518	Pfam	Bacterial regulatory protein, arsR family
PF09339.14	2.22	2.346352974	Pfam	IclR helix-turn-helix domain
PF14532.10	2.16	2.334453751	Pfam	Sigma-54 interaction domain
PF00850.23	2.16	2.334453751	Pfam	Histone deacetylase domain
PF05670.17	2.16	2.334453751	Pfam	NFACT protein RNA binding domain
PF12840.11	2.15	2.33243846	Pfam	Helix-turn-helix domain
PF09388.14	2.08	2.318063335	Pfam	Spo0E like sporulation regulatory protein
PF13545.10	2.04	2.309630167	Pfam	Crp-like helix-turn-helix domain
PF07500.18	1.84	2.264817823	Pfam	Transcription factor S-II (TFIIS), central domain
PF02082.24	1.84	2.264817823	Pfam	Iron-dependent Transcriptional regulator
PF05464.15	1.68	2.225309282	Pfam	Phi-29-like late genes activator (early protein GP4)
PF09550.14	1.67	2.222716471	Pfam	Phage tail assembly chaperone protein, TAC
PF14250.10	1.58	2.198657087	Pfam	AbrB-like transcriptional regulator
PF13556.10	1.43	2.155336037	Pfam	PucR C-terminal helix-turn-helix domain
PF00125.28	1.4	2.146128036	Pfam	Core histone H2A/H2B/H3/H4
PF16773.9	1.35	2.130333768	Pfam	Lactococcus phage single-stranded DNA binding protein
PF07494.15	1.31	2.117271296	Pfam	Two component regulator propeller
PF04025.16	1.24	2.093421685	Pfam	Extracellular matrix regulatory protein A-like
PF00356.25	1.22	2.086359831	Pfam	Bacterial regulatory proteins, lacI family
PF00249.35	1.17	2.068185862	Pfam	Myb-like DNA-binding domain
PF01358.22	1.17	2.068185862	Pfam	Poly A polymerase regulatory subunit
PF01638.21	1.12	2.049218023	Pfam	HxlR-like helix-turn-helix
PF01588.24	1.11	2.045322979	Pfam	Putative tRNA binding domain
PF16462.9	1.1	2.041392685	Pfam	Phage tail assembly chaperone protein, TAC
PF06069.15	1.09	2.037426498	Pfam	PerC transcriptional activator
PF04786.16	1.08	2.033423755	Pfam	ssDNA binding protein
PF13921.10	1.08	2.033423755	Pfam	Myb-like DNA-binding domain
PF03472.19	1.06	2.025305865	Pfam	Autoinducer binding domain
PF05459.16	1.02	2.008600172	Pfam	Herpesvirus transcriptional regulator family
PF13018.10	1.02	2.008600172	Pfam	Extended Signal Peptide of Type V secretion system
PF12645.11	1.01	2.004321374	Pfam	Helix-turn-helix domain
PF19575.3	1.01	2.004321374	Pfam	Helix-turn-helix domain
PF10876.12	1.0	2.0	Pfam	Phage tail assembly chaperone protein, TAC
PF03728.17	1.0	2.0	Pfam	Viral DNA-binding protein, zinc binding domain
PF02236.21	1.0	2.0	Pfam	Viral DNA-binding protein, all alpha domain
PF15969.9	1.0	2.0	Pfam	Intracellular sensor of Lambda phage, Abi component
PF04661.16	1.0	2.0	Pfam	Poxvirus I3 ssDNA-binding protein
PF04441.17	1.0	2.0	Pfam	Poxvirus early transcription factor (VETF), large subunit
PF03326.17	1.0	2.0	Pfam	Herpesvirus transcription activation factor (transactivator)
PF05718.16	1.0	2.0	Pfam	Poxvirus intermediate transcription factor
PF03295.18	1.0	2.0	Pfam	Poxvirus trans-activator protein A1 C-terminal
PF03355.18	1.0	2.0	Pfam	Viral Trans-Activator Protein
PF03084.18	1.0	2.0	Pfam	Reoviral Sigma1/Sigma2 family
PF03310.17	1.0	2.0	Pfam	Caulimovirus DNA-binding protein
PF11507.12	1.0	2.0	Pfam	Ebola virus-specific transcription factor VP30
PF00979.21	1.0	2.0	Pfam	Reovirus outer capsid protein, Sigma 3
PF10666.13	1.0	2.0	Pfam	Phage tail assembly chaperone protein Gp14 ()A118
PF02905.18	1.0	2.0	Pfam	Epstein Barr virus nuclear antigen-1, DNA-binding domain
PF20800.1	1.0	2.0	Pfam	Xanthomonas phage Xp10 Transcription regulator P7
PF16852.9	1.0	2.0	Pfam	Herpes viral adaptor-to-host cellular mRNA binding domain
PF17750.5	1.0	2.0	Pfam	Reovirus sigma C capsid protein triple beta spiral
PF04582.16	1.0	2.0	Pfam	Reovirus sigma C capsid protein C-terminal domain
PF01664.20	1.0	2.0	Pfam	Reovirus viral attachment protein sigma 1
PF00981.21	1.0	2.0	Pfam	Rotavirus RNA-binding Protein 53 (NS53)
PF13338.10	0.97	1.986771734	Pfam	Transcriptional regulator, AbiEi antitoxin
PF00747.21	0.97	1.986771734	Pfam	ssDNA binding protein
PF03965.20	0.96	1.982271233	Pfam	Penicillinase repressor
PF12729.11	0.95	1.977723605	Pfam	Four helix bundle sensory module for signal transduction
PF17878.5	0.92	1.963787827	Pfam	Single-stranded DNA-binding protein
PF04940.16	0.92	1.963787827	Pfam	Sensors of blue-light using FAD
PF07879.15	0.86	1.934498451	Pfam	PHB/PHA accumulation regulator DNA-binding domain
PF16518.9	0.84	1.924279286	Pfam	T3SS negative regulator,GrlR
PF00963.22	0.83	1.919078092	Pfam	Cohesin domain
PF12843.11	0.81	1.908485019	Pfam	Putative quorum-sensing-regulated virulence factor
PF04297.18	0.79	1.897627091	Pfam	Putative helix-turn-helix protein, YlxM / p13 like
PF17426.6	0.78	1.892094603	Pfam	Putative Gamma DNA binding protein G5P
PF18801.5	0.78	1.892094603	Pfam	response regulator aspartate phosphatase H, N terminal
PF18883.4	0.75	1.875061263	Pfam	Autochaperone Domain Type 1
PF03430.17	0.7	1.84509804	Pfam	Trans-activating transcriptional regulator
PF01272.23	0.7	1.84509804	Pfam	Transcription elongation factor, GreA/GreB, C-term
PF13404.10	0.67	1.826074803	Pfam	AsnC-type helix-turn-helix domain
PF04650.21	0.65	1.812913357	Pfam	YSIRK type signal peptide
PF20731.1	0.65	1.812913357	Pfam	NgoFVII C-terminal B3-like DNA-binding domain
PF03333.17	0.65	1.812913357	Pfam	Adhesin biosynthesis transcription regulatory protein
PF02877.18	0.64	1.806179974	Pfam	Poly(ADP-ribose) polymerase, regulatory domain
PF00808.27	0.64	1.806179974	Pfam	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF11423.12	0.64	1.806179974	Pfam	Regulatory protein Mnt
PF08220.16	0.64	1.806179974	Pfam	DeoR-like helix-turn-helix domain
PF07638.15	0.63	1.799340549	Pfam	ECF sigma factor
PF09278.15	0.63	1.799340549	Pfam	MerR, DNA binding
PF04218.17	0.61	1.785329835	Pfam	CENP-B N-terminal DNA-binding domain
PF17613.6	0.61	1.785329835	Pfam	Modifier of transcription
PF03979.18	0.58	1.763427994	Pfam	Sigma-70 factor, region 1.1
PF17765.5	0.58	1.763427994	Pfam	MmyB-like transcription regulator ligand binding domain
PF14493.10	0.57	1.755874856	Pfam	Helix-turn-helix domain
PF13413.10	0.57	1.755874856	Pfam	Helix-turn-helix domain
PF06543.16	0.56	1.748188027	Pfam	Lactococcus bacteriophage repressor
PF01978.23	0.55	1.740362689	Pfam	Sugar-specific transcriptional regulator TrmB
PF00345.24	0.54	1.73239376	Pfam	Pili and flagellar-assembly chaperone, PapD N-terminal domain
PF09010.14	0.52	1.716003344	Pfam	Anti-Sigma Factor A
PF14947.10	0.5	1.698970004	Pfam	Winged helix-turn-helix
PF03449.19	0.5	1.698970004	Pfam	Transcription elongation factor, N-terminal
PF00765.21	0.5	1.698970004	Pfam	Autoinducer synthase
PF20432.2	0.49	1.69019608	Pfam	Antitoxin Xre-like helix-turn-helix domain
PF15777.9	0.49	1.69019608	Pfam	Tryptophan RNA-binding attenuator protein inhibitory protein
PF08536.15	0.48	1.681241237	Pfam	Whirly transcription factor
PF15723.9	0.45	1.653212514	Pfam	Motility quorum-sensing regulator, toxin of MqsA
PF05741.17	0.45	1.653212514	Pfam	Nanos RNA binding domain
PF18024.5	0.44	1.643452676	Pfam	Helix-turn-helix domain
PF18134.5	0.44	1.643452676	Pfam	Adenylyl/Guanylyl and SMODS C-terminal sensor domain
PF14608.10	0.43	1.633468456	Pfam	RNA-binding, Nab2-type zinc finger
PF03614.17	0.43	1.633468456	Pfam	Repressor of phase-1 flagellin
PF04546.17	0.42	1.62324929	Pfam	Sigma-70, non-essential region
PF02753.21	0.4	1.602059991	Pfam	Pili assembly chaperone PapD, C-terminal domain
PF08123.17	0.4	1.602059991	Pfam	Histone methylation protein DOT1
PF03294.18	0.39	1.591064607	Pfam	RNA polymerase-associated transcription specificity factor, Rap94
PF17755.5	0.39	1.591064607	Pfam	UvrA DNA-binding domain
PF02482.23	0.38	1.579783597	Pfam	Sigma 54 modulation protein / S30EA ribosomal protein
PF17548.6	0.36	1.556302501	Pfam	Histone-like Protein p6
PF14278.10	0.36	1.556302501	Pfam	Transcriptional regulator C-terminal region
PF07382.15	0.36	1.556302501	Pfam	Histone H1-like nucleoprotein HC2
PF10796.13	0.35	1.544068044	Pfam	Sigma-S stabilisation anti-adaptor protein
PF16529.9	0.34	1.531478917	Pfam	WD40 region of Ge1, enhancer of mRNA-decapping protein
PF12171.12	0.33	1.51851394	Pfam	Zinc-finger double-stranded RNA-binding
PF01475.23	0.32	1.505149978	Pfam	Ferric uptake regulator family
PF04761.16	0.32	1.505149978	Pfam	Lactococcus bacteriophage putative transcription regulator
PF09345.14	0.31	1.491361694	Pfam	SiaC family regulatory phosphoprotein
PF18145.5	0.3	1.477121255	Pfam	SMODS-associated and fused to various effectors sensor domain
PF02257.19	0.3	1.477121255	Pfam	RFX DNA-binding domain
PF13463.10	0.29	1.462397998	Pfam	Winged helix DNA-binding domain
PF02583.21	0.29	1.462397998	Pfam	Metal-sensitive transcriptional repressor
PF00452.23	0.28	1.447158031	Pfam	Apoptosis regulator proteins, Bcl-2 family
PF05225.20	0.28	1.447158031	Pfam	helix-turn-helix, Psq domain
PF18430.5	0.28	1.447158031	Pfam	Putative DNA-binding domain
PF00543.26	0.26	1.414973348	Pfam	Nitrogen regulatory protein P-II
PF11099.12	0.26	1.414973348	Pfam	Apoptosis regulator M11L like
PF04767.16	0.26	1.414973348	Pfam	DNA-binding 11 kDa phosphoprotein
PF00455.26	0.26	1.414973348	Pfam	DeoR C terminal sensor domain
PF01325.23	0.25	1.397940009	Pfam	Iron dependent repressor, N-terminal DNA binding domain
PF09114.14	0.24	1.380211242	Pfam	Transcription factor MotA, activation domain
PF19258.3	0.23	1.361727836	Pfam	KxYKxGKxW signal peptide
PF04967.16	0.23	1.361727836	Pfam	HTH DNA binding domain
PF01418.21	0.22	1.342422681	Pfam	Helix-turn-helix domain, rpiR family
PF19192.4	0.22	1.342422681	Pfam	Response receiver domain
PF06160.16	0.21	1.322219295	Pfam	Septation ring formation regulator, EzrA
PF10458.13	0.21	1.322219295	Pfam	Valyl tRNA synthetase tRNA binding arm
PF04552.17	0.2	1.301029996	Pfam	Sigma-54, DNA binding domain
PF21029.1	0.19	1.278753601	Pfam	Regulator of MON1-CCZ1 complex, N-terminal
PF03704.21	0.19	1.278753601	Pfam	Bacterial transcriptional activator domain
PF01252.22	0.18	1.255272505	Pfam	Signal peptidase (SPase) II
PF08671.14	0.18	1.255272505	Pfam	Anti-repressor SinI
PF08222.15	0.18	1.255272505	Pfam	CodY helix-turn-helix domain
PF04963.17	0.18	1.255272505	Pfam	Sigma-54 factor, core binding domain
PF11776.12	0.18	1.255272505	Pfam	Nickel/cobalt transporter regulator
PF01371.23	0.17	1.230448921	Pfam	Trp repressor protein
PF11459.12	0.17	1.230448921	Pfam	Transcriptional regulator, AbiEi antitoxin, Type IV TA system
PF21501.1	0.17	1.230448921	Pfam	Protein LANA1-like, DNA-binding domain
PF12320.12	0.17	1.230448921	Pfam	Type 5 capsule protein repressor C-terminal domain
PF15714.9	0.16	1.204119983	Pfam	Stage V sporulation protein T C-terminal, transcription factor
PF00585.22	0.16	1.204119983	Pfam	C-terminal regulatory domain of Threonine dehydratase
PF17194.8	0.16	1.204119983	Pfam	Transcriptional regulator, AbiEi antitoxin N-terminal domain
PF02742.19	0.15	1.176091259	Pfam	Iron dependent repressor, metal binding and dimerisation domain
PF18297.5	0.15	1.176091259	Pfam	NFACT protein RNA binding domain
PF03880.19	0.15	1.176091259	Pfam	DbpA RNA binding domain
PF12329.12	0.15	1.176091259	Pfam	TATA element modulatory factor 1 DNA binding
